rating,reviews
5,"I loved it because the circus is free animals, the clowns made us laugh a lot, all the artists are very good, they also sell many things to eat and drink,..."
5,Great family fun! Would also make for a memorable date or night with friends. The pacing with the superior acts increases as the story unfolds. Fun....
5,"We just came back from the Downey show. Cheap tickets, small tent that lends itself to a family circus feel. No animals. Amazingly talented performers who..."
5,Cary is awesome! This was my first ever standup comedy class and I was so happy that it went well in a virtual setting. I loved learning about comedy...
5,"I've taken his class , in 7 weeks you will learn how to write and perform stand up comedy . 

At the end of his class you will have a professional recording..."
5,Took this class in the Winter of 2020. It was a super fun experience. Every week you learn and refine until you end up performing on stage. Cary is an...
5,"Very nice woman. They did a great job. I would definitely use them again.

My print is about 24 x 36"" and I wanted the framing to match another print I have..."
5,Such wonderful service here! My son had a big art show coming up and Aaron Brothers would have taken 2 weeks so I went to Stephanie's instead! I'm so glad!...
4,super practical shop! It's rare these days to have a shop that frames around the neighborhood! Love it
4,"Think Tank Gallery hosted the Cat Art Show 3: The Sequel Returns Again.

It's near The Santee Alley. 

Street parking is all around if you can luckily..."
4,"This is a review for the immersive theater piece, ""Caught,"" which is now running at the Think Tank Gallery.

When you buy tickets online you have a few..."
4,"Very cool exhibit, set up nicely, great for picture taking!
Entry is free, we reserved tickets online and printed them out, but you can just walk in and it..."
4,"A convention celebrating different aspects of Korean pop culture, KCON LA is part of the KCON conventions that take place in the US, Thailand, Mexico, and..."
5,"Kcon Food Market Review

I happen to be in the Dtla area and stumbled upon the kcon food market. There were a handful of Korean food vendors and I was so..."
5,"The building you want to go to is actually the one next to the Staple Center, not the one that the map tells you, so cross the street and go up toward the..."
5,Experienced Blue Blade last night. Wow! That was intense and exhilarating! The price is worth admission due to the production value that just heightens...
5,"Another amazing production by Delusion. 

Note: Though this is the same yelp page used in their last production, the address has been updated to their most..."
3,"This was my third year of attending Delusion. Saw Crimson Queen in 2016 and Lies Within in 2014. I've been talking about them ever since. This year, I knew..."
5,"It has been a bizarre few months as we all adjust to the shelter-in-place during COVID-19, but I must say, the Yelp community managers have been doing a..."
5,"I have seen Morgan several times. He's very charming, talkative, and outgoing. He makes the whole evening feel more like an experience than a show. Morgan..."
5,As a regular at Morgan's shows I know he always make each performance original. I love his comedy songs and his stand ups always have me laughing. He makes...
4,"So funny looking back at giving AADA 5 stars. Holding one star back, giving up a star again to make it 5 stars. It is 2019. My daughter has a successful..."
3,"I just graduated this past May and felt the need to express my views on a review site (which I've never done until now). 

First off, there are plenty of..."
5,"This place is as great as you are, truly. 

Any opportunity is what you make of it. If you have a sensitive ego and can't take criticism, or if you're too..."
5,"I love the Art Bar. I've gone to so many galleries in LA, in the Culver City arts District and the art work here holds it's own! Really high caliber..."
5,"I love having a place in the area that has eclectic and changing things to do. 
Great environment. Always interesting."
5,"ArtBar LA is a cool newish neighborhood bar that finds its niche serving good beer, showcasing local artists (inclusive of painters, performers, musical..."
5,"If I could give 10 stars, I would. It was fantastic. I had such a great  time with her! Maria was kind and patient with me. I appreciated all of her..."
5,I LOVE The Happy Healing Shop! Maria and Trang are the sweetest humans with a great sense of humor. I've had a Life Path reading with Maria and a Medium...
5,I had a great tarot card reading here. Maria and Trang were great and super patient with the million questions I had about spirituality. I highly recommend...
5,Lia is an amazing artist and makes her events so much fun!  Her step by step process makes it easy for anyone to creat a good painting. Highly recommend!
5,"I don't think you could find a better host for a paint and sip party! Lia is incredibly talented, personable, and most importantly--so much fun! I've done..."
5,A moms club I belong used paint me a party for an event. There were 7 of us plus Lia the teacher.  It was a great event and the perfect balance of...
5,A friend of mine told me about the Academy of Motion Pictures Arts and Sciences events a few years back. (You know... THE Academy that hands out  Oscars...
4,"I came here Saturday to watch the commentary of the great Anthony Hopkins for his movie The Dresser. 

The people that come to these events are really huge..."
1,"It's been 2 years since I've come here for a screening, and sadly didn't properly look at the invite and ended up here again. The security guard didn't only..."
5,"Fun little Park that's always busy. Almost too busy on the weekends

Nice water features and easy parking"
4,If you're looking for clean play equipment and clean bathrooms this is your spot. Also the tandem swings (is that the word?) are delightful. But there is...
4,Coldwater Canyon Park on North Beverly Drive in Beverly Hills is a small park that is divided in two parts by North Beverly Drive that turns into Coldwater...
5,"Skateboarding, graffiti and punk rock... That's what Shepard Fairey was into as a teen. Little did he know his loves would propel and inspire him to become..."
5,"I love street art. That being said, I am just fascinated by the stuff that comes out of the minds of these artist! It inspires me to create and get out..."
4,Came here last weekend for Shepherd Fairey's art exhibit called Damaged.  I love the space. It's basically a warehouse made up of an entrance leading into...
3,"I was going to buy a nice candle from here until the employee or manager in charge made me feel unwelcome. 

I had a backpack on and he just assumed I was..."
1,I really like this place and the art they have. Even have purchased a few pieces. But dang!  Why are the 2 that run the place so rude all the time?...
1,My only review because most things are pleasant in life but the owner will mansplain and use his patriarchal power over customers. I accidentally over...
5,Very informative and interesting astrologer. She presents her astrological ideas in a fun and really down to earth way. A great addition to anyone begining...
5,"Coco NEVER disappoints, she is truly a guiding light through my darkness of this journey of self mastery!"
5,I've had several tarot readings over the years from various people and this was honestly the most interesting experience. I've never experienced anything...
5,"When one door closed for me another one opened. Over 12 years ago I started my tango journey with a master of tango, un maestro, and what a fascinating..."
5,I started taking private lessons with Marcos Questas a little over two years ago. I had never taken dance lessons before and those first steps across the...
5,"Well what can you say about a man that has dedicated his entire life to tango ! 
Once you meet him in person you can just feel and perceive that you are in..."
5,"*FREE!
*Closed Mondays and Sundays.
*Always check their website before you go, as they close for installation between exhibits.

Great little museum tucked..."
5,I visited the Fisher Museum last weekend with my family to check out the Triumph of Philippine Art. What a terrific little quiet place in the middle of this...
5,"Entrance faces Exposition Blvd.  Only one gallery open to the public, rotating exhibits.  Nice quiet sculpture garden and benches out front.  Makes a nice..."
5,"Sara is amazing!!!! I have no experience in tarot, and I would even venture to say that I am a huge skeptic.  But Sara's clearly got a gift.  I needed some..."
5,I met Sarah at a friend's birthday party recently where she gave me my first tarot card reading.  It was fascinating - every card rang true to what was...
5,Sara did a reading for me at a party and I really enjoyed her insight. The reading was pretty spot-on and Sara has a great vibe!
5,"I would also like to credit Warner for believing in me, and every actor that is fortunate to study with her.

I booked a feature film (which will be coming..."
5,"I have been attending since August and so far I've loved my experience. I really enjoy the freedom of Warners technique, and it has helped me so much with..."
5,"I had an utterly AWESOME experience here! Such a fun, positive space. I have only come here for private coaching (though hopefully that will change soon -..."
5,"This place is really clean and nice. I usually play league. Ping was low and mouse is also great.
This place is good for chilling time when you guys need to..."
5,"Place is clean, guy at the front is nice and accommodating. He even remade a ramen for me because he thought the noodles were too soggy, AND comped me a..."
1,Came here to ask about doing a private event for about 10-20 seats and walked into the picture below. I said hello and tried waking them to let them know I...
5,"I was in a 7 day intensive with Alchemist's Arts Healing in July on Zoom. I don't even know where to begin...let me start from the beginning.

I was looking..."
5,"Garz makes it easy to do profound, transformative energy work.  In her 7-day workshop, she teaches REAL methods to deeply heal yourself and others, and to..."
5,"I just completed the Alchemist Art's Healing 7 day training in August on Zoom. 

I have been wanting to take this training for years now, ever since I..."
5,"I am not big on card readings. They often make me feel like I'm stuck with a pre-destined future and it's not fun. This wasn't a reading like that.  

First..."
5,I met Max at a match making event and I thought the event had the potential to be super awkward and it wasn't. I attribute a lot of that to Max. Max opened...
5,"My reading was absolute magic. Max confirmed things I'd been contemplating, gave me the confidence to take action and opened my mind to making much needed..."
5,"When we celebrated our daughter's birthday, someone gifted her with the presence of ""Island Princess"" and she was awesome!

She arrived on time, worked well..."
5,"We had Ashlee for face painting at my daughters 7th birthday party this weekend and she was beyond amazing! Super friendly, sweet with the kids and..."
5,"Ariel and prince Eric came to my daughters 3rd birthday party. They did a great job reading stories, balloons, face painting and keeping the kids engaged...."
4,"It's an experience. If you're a Los Angelino you should participate in crank mob at least once. 
You party in one location and cycle to the next and party..."
5,"""When I say CRANK, you say MOB""!! ""CRANK"".. ""MOB""... ""CRANK""... ""MOB""... 

If you own a bike, come on out and join in for a night of riding, drinking,..."
4,Minus one star because it undermines all that bicycle advocates do for cyclists....why only one if thats such a huge point? Because - The level of fun this...
5,We used Dylan for a private event of about 65+ individuals. He worked tirelessly all night. His kindness and hard work made him a huge hit that night. Our...
5,"Dylan is sweet & kind, and a very accurate mystic! He is very professional & comprehensive. I recommend him ."
5,"I love getting tarot readings, but it's hard to find someone who can truly tap into my psyche. Not only has he been spot on with both of the readings I've..."
4,"Great neighborhood park. The main draws here are the playground for kids and the basketball courts, both of which were busy when we visited on a weekday..."
5,My kids grew up in this park. Safe environment. Met some of the nicest people here. Nancy is one of them.
4,A nice little park in the hood where I can take my dog to play with. Also suitable for kids and families to spend some time out.
5,"I'm shook!
She talked about personal feelings and physical characteristics that I didn't tell her about! She answered my three questions along with..."
5,"My mom got me a reading with Seraphina as a gift. Honestly, I wasn't expecting it to be as accurate as it was. Initially I was nervous but her sweet gentle..."
5,I received a detailed Mediumship reading from Seraphina Rosenberg. Her strength is in her clairaudient ability to receive insights and messages from the...
5,The LA County Holiday Celebration is organized by our city's Board of Supervisors at Dorothy Chandler Pavilion for 59 years! It was a condition given to...
4,"FREE PARKING!! FREE SHOW!!! Can't ask for more!!!

Coming down to the Music Center... totally feel the holiday spirits. Beautiful Christmas Tree. People..."
5,This annual holiday celebration is a generous gift to the community from the LA board of supervisors. They have hosted this free holiday concert...
5,"Monica is the real deal!!!
I was very happy with her reading and impressed!!!!
I will be back soon and I am going to bring her my friends!!!"
5,I have been going to Monica for 2 years now and I am always impressed with her readings and she always takes my breath away. She is always accurate with her...
5,Had my first reading! She is absolutely awesome! I have gotten card readings many times but never one like this. She is a little pricey but can u put a...
5,"Ken is a wonderful performer.  He has played in Ventura a couple of times and is always a crowd-pleaser with his powerful music, heartfelt songs, and..."
5,"This establishment provides a fine dining experience, but when Ken O'MALLEY is performing it is mysteriously morphed i"
5,"I have seen Ken countless times when I lived in L.A.  A natural and magnificent performer, he has a voice that can't be beaten or compared to any other...."
5,"I was in here with my girlfriend a couple weeks ago and this place reeks of authenticity. Great drinks, incredible vibe....Highly recommended"
5,"I almost didn't want to write a review because I don't want my friends to know about this amazing place that I've been hiding out in recently! Lol 
I came..."
5,"Amazing food. Pho and garlic basil are among the top pick food items.
Beautiful ambience."
4,"This is a 4.5+. The options were insane and lines were minimal. Fellow Yelper JL and I were beyond impressed. Most of the times, the lamest thing about..."
4,"This was a huge Burgers event and some of the burgers like Oinkster were full sized! Crazy! 
The line was long but having the people check IDs in advance..."
4,"(Attended 04/29/17 SA @ 3:00pm): Living in L.A., I easily had meals that involved burgers and beer on a weekly basis!

I wasn't sure how long the L.A...."
5,"Promised I'd review for Mr. Black showing us some card tricks.

I wasn't sure what to expect from this event, and although it was short, was a fun..."
5,"So much fun!!! Not too many ppl, wait times were no longer than 20 ish mins, and it was a Friday night! 

The rooms upstairs were awesome! 

The basement..."
5,"Last night I went to House Of Spirits: A Haunted Cocktail Soiree in DTLA at a mansion. It was so much fun, I got dressed up as a devil and we had drinks..."
2,Disappointed. My daughter went to the West LA location for the first week of Spring Break (because this location had low enrollment...she was the only...
5,"Great place, staff, very kid friendly! My son had a great time learning piano, guitar and drums. He went to the theme camps and had a blast at Led Zeppelin..."
4,This school of rock has really nice teachers and students most definitely should send kids here!
5,"The entire stuff, including the owner are super nice and helpful. Very cool store with great service. Highly recommended!"
4,"Lovely art gallery owned by a talented and creative young lady, Merritt.  Great place to create and play. Even a bird friend resides there."
5,I don't consider myself an artist in the traditional sense but my daughter  looooves to express herself through art. Last night we tried The Art Parlor's...
5,"I've had the opportunity to take multiple classes from ""Love in the Fire,"" from both Lester and Samantha, and I have to say, they know how to inspire you to..."
5,"Taking classes with ""Love in the Fire"" is a very productive enjoyable experience. The duo makes it fun and easy to learn very quickly at a pace that leaves..."
5,"I've taken poi and fire eating lessons from Lester and Samantha. They are wonderful teachers and performers. I've learned a lot, and I recommend them to..."
5,If you want to learn how to professionally book work consistently as an actor in a major market like Los Angeles or New York a.k.a. make money acting- this...
5,"I credit Bill and his holistic approach to teaching acting with me landing my first commercial agent. One hundred percent.

Bill's teaching technique has..."
5,"Wow, where to begin about Bill Coelius? I was introduced to Bill's classes by a top LA acting coach and Broadway actor, whom I trust. So, having heard from..."
5,You won't regret booking with Mateo! I found Mateo on Yelp and was unfamiliar with energy work. I'm very happy I booked a massage as soon as I did. Not only...
5,This guy has the healing touch. Left me feeling rejuvenated. He's so easy and comfortable to be around. Two enthusiastic thumbs up.
5,"Mateo gives an excellent massage. He provides highly skilled deep tissue bodywork, and offers-as an option- emotional/spiritual/energy-based healing, almost..."
5,"Hi Gale,

As the bus pulls away from the theatre I wanted to take the time to say thank you for this wonderful opportunity and for the amazing work that you..."
5,This is a fabulous place to expose children to the magic of theatre! I am a Theatre-Arts teacher with LAUSD. I teach at Title 1 schools throughout the...
5,"Excellent excellent plays! I have been going there for over 30 years as I was taken there by my elementary school teachers on walking field trips. Nowadays,..."
5,There isn't enough good things I can write about Angela and how much she's helped me over the past few years. After my daughter passed away due to Leukemia...
5,"Angela Zeyn is an amazing healer! Over the past few years, I have received several healing treatments from her, and they always left me with greater..."
5,"Angela is a beautiful soul. Her gifts are strong and her heart is so generous. As an energy healer and clairvoyant, Angela is able to help you move through..."
5,"Having readings by Jaime has expanded my perspective on myself and what I am confronting most in my life right now. 

Through Jaime's guidance, I've been..."
5,"I've been working with Jaime in several capacities for a while now and I really am so grateful to have her in my life - as a friend, circle sister and..."
5,"Just wanted to update the below review as I have now had another INCREDIBLE reading from her, and this one confirmed for me the fact that she is indeed..."
5,"We just had my daughter's 10th birthday here. They run a great business. All of the employees were friendly and helpful. The party was meticulously planned,..."
4,My son and I attended a party here this past Saturday that was arranged for his classmate's birthday.  The place is not big but they packed the area well...
4,You're never too old for some good ole laser tag fun! We came here to celebrate my boyfriend's 29th birthday and ALL his friends including my boyfriend had...
5,"My daughter loves LATA!!! She's gone to their camp twice and had a blast both times. They have lots of fun activities, arts & crafts, and of course the fact..."
5,"My son does the after school program here and loves it. Laura and Alejandra are great teachers, very loving but also able to manage high-energy kids. Also..."
5,My son has been enrolled in their after school program and winter camp starting when he was 5 and in ETK.  He LOVED going to LATA and enjoyed their...
5,"Great Readings! Maan provides a relaxing and warm atmosphere for her clients. Her readings are detailed, accurate and sincere - Her advice is loving and..."
5,Just got my cards read! Amazing af! Most thorough reading I've ever gotten! Crazy that she new personal things I had only shared with a select few. Def will...
5,Wow. There are simply no words for Maan's amazing gift. The insightful nature of her readings and the guidance she demonstrates surpassed my expectations......
5,Wonderful center that tries to bring people and humanity closer to each other.. we need more centers with this idealogy.
5,Had a fantastic evening at a concert here last week. Really nice casual ambiance with lots of friendly people. I look forward to going back in the daytime...
5,"Expand your mind.  Let's reach out to the Middle East instead of marginalizing them. 
So many Americans find ways to hate strangers, be afraid of them, and..."
5,"The team at Park Studios Hwood were absolutely fantastic.  We had a short notice private event that they were able to help us out with.  Very professional,..."
5,Just amazing we were thrilled at the art work not say how clean and organized this place is .
5,"Beau and Andrew are great people, highly professional, and have a fantastic eye for photography and art. The space is perfect for exhibits and the location..."
5,I invited Malie (aka CocoTiki) to provide ambient hula entertainment at my pool party this summer.  She was absolutely stunning and all-around amazing.  My...
5,I absolutely LOVED CocoTiki for our backyard luau party! I was referred to CocoTiki by a friend and from the beginning of my conversations with Malie I was...
5,I've been hiring Coco Tiki for four years now to entertain my family and friends at our annual Ohana Luau. Every year the show they deliver gets better and...
5,"Free admission to this Hidden Gem!

We happened to be across the street, taking photos of the Coca-Cola Building (in the Industrial District of Los..."
5,I am embarrassed to admit that I only recently learned of this place. From the street you see a quaint building which has been beautifully restored. I...
5,Important historical info held within these beautifully preserved walls. A must see for history buff and those interested in LA African American History
5,"I started off acting as sort of a hobby, then I took a few classes here and there around LA and it was very fun, but I never thought of acting as my first..."
5,Lynette Mcneill is an amazing coach and mentor. I took her private acting coaching sessions last year and am still applying what I've learned in what I do....
5,Lynette is an amazing teacher! She pushes us as actors to grow and so things we didn't know we had in us. She prepares you for anything. I truly feel...
5,Love this place for any mounting needs! Completely professional and spot on! You can trust them to get it right!
5,"Their craftsmanship is superb, and they are exceptionally professional.  They were attentive to exactly what I wanted to create with a framed collage of..."
5,"All the best trust their art, cells, and anima to Willging Art Services. 'nough said

Artist @LoriLove of IROL #NoDaTMP 

@minotaurproject"
5,"Alexis is one of the best instructors in Los Angeles. 
I've attended many of her group classes; she is energetic, fun, engaging, and knowledgeable. 
Her..."
5,Alexis takes the time to reach you really strong fundamentals.  We were dancing by the end of the second class.  She is very dedicated and passionate to...
5,Just started salsa lessons and Alexis is an amazing teacher. She is great about form and has made this somewhat awkward experience really enjoyable! Love...
5,This was my first time at the Truckit Fest and I really enjoyed it. I don't tweet and I'm not one willing to drive around town to find a food truck but with...
4,"For some reason, and believe me I've been sucked in too, food trucks are alllllll the rage. Only lame asses eat at places set inside a building, all the..."
4,"Who doesn't like a great food event especially one that's filled with a plethora of food from various food trucks, live music and scattered with a little..."
5,"Over-The-Top. Wow! 

We hired 2 stilt walker for the annual UCLA Lab School carnival and boy did they deliver!  The guys put on amazing juggling show and..."
5,I had Tru Variety Entertainment provide stilt walkers and LED hula hoopers at my party in Malibu and it was the highlight of everyones  night. Veronica (the...
5,TruVariety Entertainment was amazing at my Clients Sweet 16 Masquerade Ball. Veronica was a real pleasure to work with. Very accommodating and professional....
5,"This garden is inside of Double Tree by Hilton, so you need to go to the hotel, ask the doorman about the garden, and he should let you know if you can come..."
2,During Covid the Doubletree is not letting non-guests in to view the gardens. Bummer. Covid is ruining everything.
4,"Finally got to see this garden before it closed for a wedding event. It's a small garden, but has a nice landscape design. I like the greenery and waterfall..."
5,"This was my second visit to The Metaphor Club. I attended the ""So You Wanna Be an Author"" workshop taught by Lawrence Ross. Definitely check it out if you..."
5,"This place is AMAZING!

It's a co-working space extraordinary.  The four owners have transformed it to a comfortable and inviting space.

The back ground..."
5,More than a place to chill. More than just a coffee spot. More than a lounge. more than a writers paradise to relax and collect thought and prevent writers...
5,The hi-fi academy ROCKS! Always a great time when I attend their shows! They are a very talented group of musicians. The first time I saw them was at...
5,"This band is a TON of fun to watch! The band is fun, tunes are great, but the environment is also special. They call up people from the crowd to sing on..."
5,"HiFi is an awesome band playing all your favorite rock songs! Always enjoy watching their show, they give justice to the music and are entertaining and..."
5,Greg Braun is a genius. The classes at the New Collective are top notch. Greg spends ample time with each actor every single class. You'll never feel like...
5,If you're looking to ground your work as an actor in a real truthful way while still bringing out the animal in you then look no further. Greg is extremely...
5,"I'm writing this from an audience member perspective. I'm not an actor nor writer, nor attempting to be one. I just love being entertained. 

That being..."
5,"LATW is for LA theater lovers!

Their live radio-show-like productions feature top-notch talent including Alfred Molina and Stephen Weber. I recently saw..."
5,"We just saw Frankenstein and it was fabulous!
The cast was excellent. LATW performs radio plays where the cast acts out the characters in front of mics on..."
3,"I have some personal attachment to this company, I've first seen them on tour; watched their LA shows at the Skirball; listened to their recordings online..."
5,100% highly highly highly recommend Dr. Joshua! He is so amazing and has helped me in so many ways! I suggest him to everyone I know because I not only...
5,"Highly sought after, deeply profound and truly remarkable. 
Profoundly transformed my life. I highly recommend his services."
5,"Joshua is an incredible coach! He has been a vital part of my career and personal progress in life. He is nurturing, yet able to hold me accountable. He is..."
5,"I've been reading about Hauser & Wirth for a while and I finally got around to check it out.

Location - the new Arts District. The galley is housed inside..."
2,"I just don't get some of this ultra high society contemprary art. Like, why do the security guards protecting it have to be so mean? You know you can ask..."
4,"Came here for their Holiday market. The museum is small but it is free... so, I can't complain!
Their courtyard is pretty spacious. For the holiday market,..."
5,Was looking for swim instruction for my 2 year old and as a non-swimmer this was a difficult task. I wanted to feel 500% confident this person would take...
5,Absolutely love SCAQ! It's a challenging and very fun workout with great folks to share the lane/pool with. The coaches are always helpful and attentive. I...
5,I love the idea of SCAQ but the web site is super confusing. There's a PDF schedule which lists a bunch of classes... these seem to be difference from the...
5,"Best promoter I've ever had to work with. No hassle, no BS. Delivers as promised and often more. Helped me out in Vegas too, not just LA."
5,"Hands down the most caring , attentive , on time and responsive promoter around . He will make sure you are taken care of , hanging a good time and most..."
5,"Don't let the costume fool you! Waldo is a very cool, down to earth promoter who makes sure you always have a great time and get the most bang for your buck..."
5,Wonderful entertainer for both kids and adults. We recently had Robert perform his comedy and magic routine in a social distant show for our niece's...
5,First of all I want say a huge thank you to Robert Baxt as our scheduled magician got sick and without a single hesitation Robert saved the day and I could...
5,Robert did an amazing job of entertaining young and old alike with his magic. He used humor to make it a successful socially distanced event that everyone...
5,"Had the pleasure of attending the One Act Festival 2018 watching my daughter in series B Safedate.com. Wonderful one acts tonight!

This is a very small..."
5,"This is my favorite Independent comedy theater in LA! Great people run this joint, and always a fantastic show!"
5,A great little theater for small productions.  Friendly staff.  Once you figure out parking in this are (street) you can usually get in and out quickly.
4,"I went here back in 2009, for the RIT program.  I found the program to be very informative, the teachers knew what they were talking about...except for the..."
1,"My experience with Musicians Institute was pretty much the exact opposite of most reviews from students/alumni.
I struggled heavily when it came to my..."
1,The problem with the school is the programs there are programs that are completely a waste of time and money. First is really expensive and second the...
5,"One of the best courses I've taken to help me with the business of acting. I took the Group Coaching option - it's very well structured, lots of actionable..."
4,"A few years ago, I wrote Jona's company an unfavorable review because I had been scammed by another famous Los Angeles marketing acting guru (who is no..."
5,This is truly the best group. It helped me not give up on acting when I hit a wall. I just didn't know what else to do after taking all these business...
5,"I love the dog park. seating areas and trees for shade, a water fountain for the pups, poop bags and trash cans. Very well kept."
5,My two small Pomeranian puppies had such a great time here!! All the other puppies were friendly and all the owners kept in eye on their dogs. I will...
1,"Basically a beautiful park with no rules. There technically are rules and there are rangers at the park, but the park is ""self enforced"" so nothing is..."
5,I was so impressed and pleased with Assaf and Self Tape Pros.  Assaf called to make sure we would be set up right for my mocap audition before he confirmed...
5,"NO HASSLE GREAT QUALITY SELF-TAPE SUBMISSIONS  I  finally made the awesome decision to stop scrambling on my own to find a reader, blank wall, good light,..."
5,"Auditions can be so challenging.  Like zen koans that will not yield an answer.  Well, when you have one of those doozies and you need a helping hand, Assaf..."
4,"I'm a movie theater snob. I rarely go to movie theaters any more, but when I do, I'd rather spend the extra bucks on large seats and leg room, especially if..."
4,"Really nice theater with a great concession stand, restrooms were also above par"
1,"How Dirty Is It At The Movie Theater?
A picture is worth a thousand words...............:"
5,"We had Outer Circle Crew perform at our wedding, and it was amazing! I loved the fan and the ribbons performance, and the ninja breakdancers were so cool. I..."
5,"Peppa and her crew are truly the best at what they do.  If you're looking for amazing talented dancers that are true professionals, she's the one to go to!..."
5,I hired them for a December event in 2014 - they were great! The dance crew was fun and did a good job getting the crowd involved. Great dancers and cool...
5,This review is to share how amazing Wayne is! My friend lost her phone and he took the time to shine help us look for it. He looked between the seats and...
3,"Pricey even for matinees, but hey, it's ArcLight, which aims to give movie-goers a slightly more sophisticated experience.  You get to reserve your seating..."
5,"You can see a movie anywhere, but why not treat yourself every now and then and come to the Arclight? Yes, tickets might be a bit higher than other movie..."
5,"I had such a great experience having a tarot reading with Jessica, that I had to write her a review.  First of all, I don't live in LA and we did a reading..."
5,"Jessica is one of a kind and I am so grateful to have met her and have  her in my life.  She is not only amazing  in her practice and approach, she is..."
5,I'm so grateful to have found Jessica. Her wisdom is clear and insightful. And she has a wonderful way of sharing truth so I can hear it. I first went to...
5,Alex and Steve Polinsky are two super-veterans of the industry and recently started a Thursday night acting studio at the Neon Venus Art Theatre. I met Alex...
5,"Amazing Acting Class! And Even Better Teachers!
I have tried a lot of acting classes around Los Angeles, and because there are so many, a lot of good and..."
5,"I highly recommend  this class to both the veteran actor and the novice performer. As a performer,I seek out environments where I can grow in both my craft..."
5,Corey is simply amazing. I had the pleasure of having a reading with Corey recently and I wanted to share my experience. I have never experienced anything...
5,"Corey is one of the most tapped in intuitives. He is the real deal with a real gift, and he can help you find clarity in any area of your life. He is..."
5,Meeting with psychics is one of my favorite things to do! Learning about them and their gifts always blows my mind! My session with Corey did just that. He...
5,"I have been to a number of Arab weddings with Zaffe, but none of them really gave me the same vibe or energy I felt from Zaffe's at weddings in Lebanon...."
5,Samo's Dabke just preformed at our wedding this past weekended and they were AMAZING!!! Do yourselves a favor and book them! As I was prepping for our...
5,"I contracted Samo's Dabke for my wedding in San Diego and they were a hit and a staple at our wedding! They are super professional, accommodating, and..."
5,"I took piano lessons as a kid but only briefly and 20 years later I decided to give it a second chance, so coming across Danae was fantastic.
She pointed..."
5,"My boys have been going here for about 4 months. Ms. Danae is fantastic. She is very professional, but able to reach different types of kids. My boys are 3..."
5,I am sad to not be able to take class from you anymore because I will be leaving for college soon but I'm excited for your new journey! I want to thank you...
4,"A great, huge venue. I love the option of being on the floor which is humongous or standing on the perimeter which is slightly raised for a great view. The..."
2,"This place feels cheap when you pay a high price when it comes to venues. I don't really have any other ways to better describe it. For LA, it has a decent..."
3,"I used to like Palladium a lot, but it is by far one of my least favorite venues now. Only reason I am giving three stars is that the venue itself is still..."
5,"I took the ""Basics of (virtual) booking"" with Keli Daniels and Cyd Strittmatter. These amazing humans are working actors with a wealth of knowledge to..."
5,"Like me, if you are here skimming through reviews to convince you before you throw your dough at this studio, then may my review be what pushes you over...."
5,"Highly Recommend! I took the Zoom version of The Basics of Booking
with Keli Daniels and Cyd Strittmatter. They are wonderful teachers with a ton of..."
5,I had a rad time the two years I went to Hello Kitty Con.  They had such bad ass shit to buy and exclusive expensive ass shit to buy and I bought everything...
4,"This was the first Hello Kitty Con in the US, and like all first events, there will be errors that organizers learn from...so I'm not giving this anything..."
5,"Honestly, it really deserved a 4 star for poor planning on their part. BUT, as a semi-die hard Hello Kitty fan, I'll boost it up another star. 

I went on a..."
5,"First I'll start by saying the booking experience was nice and easy. Was given a variety of time slots for my FaceTime appointment with Michelle. 
Received..."
5,I never write yelp reviews but for Michelle I will. I had a 20 min reading from her and she moved me in ways that I didn't think was possible. It was like...
5,"I was given the gift of a session with Michelle. Not knowing what to expect, I reluctantly gave it a try. I must say, I was very intrigued from start to..."
5,I kind of want these two to show up at my birthday party! The energy behind the Kamikaze Fireflies is astounding! Rob and Casey have a running commentary of...
5,"I love every bit of their show!  

Saw KKFF at the PA Ren Faire, & I was particularly impressed by their fearlessness to involve the audience in literally..."
5,"I was lucky enough to see this pair perform at the PA Renaissance Faire this fall.  They were excellent!  All of their performances astounded me, and they..."
5,"Outfest Los Angeles 2014

""Outfest is one of the leading nonprofit organizations dedicated to growing, preserving and showcasing lesbian, gay, bisexual and..."
5,One of my favorite film festivals in LA...  always a great selection of films including well curated shorts.  Most films have Q&A's following the showing...
5,"I volunteered for them for like a decade or some ridiculous amount of time.  That was fun --- but the movies, oh god, they are awful. 

But look, this isn't..."
5,My harp student ordered a lever harp from this store. Peter was kind and helpful and organized everything with a minimum of fuss. He shipped the harp right...
5,"I brought my over 20-year old harp to Peter for much needed maintenance. He completely restrung the harp and recalibrated it, in addition to cleaning up the..."
5,"Great shop, amazing selection of harps and Peter is very knowledgeable and helpful.  I highly recommend this place."
5,Simply one of the Best theaters and theater experiences when they have shows! The theater is available to rent out to other entities as well. This includes...
3,My first time visiting this theathre for a play and my first thought is that the parking is a little tad bit small compared to how many people showed up to...
5,A friend took me to see the world premiere of The Last Word and it was a fantastic play with a terrific cast of five people. I found out that it wasn't a...
5,"We came in when Timothee De Place's artwork were up and featuring in OPEN LA 2019. Rakeem, the curator for the show, was there to walk us through the..."
5,Popped into TAG gallery after viewing Lyle Rushing's paintings on his website. A recent announcement allowed me to believe I could see his work there in...
5,"""The artist is a receptacle for emotions that come from all over the place; from the sky, from the earth, from a scrap of paper, from a passing shape, from..."
5,"Just finished the 1st lesson for 21Accents' American Accent Training Course, and it's AMAZING! Those hand gestures that Amy does on the video to help with..."
